Date,Open,High,Low,Close,Volume,Adj Close
2014-06-13,679.06,683.945,674.174,679.06,12360100,674.717
2014-06-12,679.06,693.716,679.06,679.06,34183100,674.717
2014-06-11,683.945,688.83,659.518,683.945,86233000,679.57
2014-06-10,654.633,659.518,635.092,654.633,35939400,650.446
2014-06-09,635.092,659.518,625.321,635.092,68007400,631.03
2014-06-06,654.633,664.404,649.748,654.633,34940300,650.446
2014-06-05,669.289,669.289,654.633,654.633,33546100,650.446
2014-06-04,664.404,683.945,664.404,664.404,52944600,660.154
2014-06-03,669.289,688.83,664.404,669.289,61322800,665.008
2014-06-02,679.06,703.486,674.174,679.06,56231700,674.717
2014-05-30,703.486,713.257,703.486,703.486,15047500,698.986
2014-05-29,708.372,708.372,708.372,708.372,000,703.841
2014-05-28,708.372,713.257,698.601,708.372,15204600,703.841
2014-05-27,703.486,703.486,703.486,703.486,000,698.986
2014-05-26,703.486,718.142,703.486,703.486,12173800,698.986
2014-05-23,713.257,723.028,708.372,713.257,26458500,708.695
2014-05-22,723.028,727.913,713.257,723.028,58631900,718.403
2014-05-21,713.257,718.142,688.83,713.257,76347600,708.695
2014-05-20,713.257,742.569,703.486,713.257,57112000,708.695
2014-05-19,732.798,781.651,723.028,732.798,117694700,728.111
2014-05-16,762.11,771.881,747.454,757.225,39818000,752.382
2014-05-15,766.996,766.996,766.996,766.996,000,762.09
2014-05-14,762.11,776.766,757.225,766.996,42943200,762.09
2014-05-13,766.996,766.996,757.225,757.225,11186400,752.382
2014-05-12,762.11,766.996,757.225,762.11,41829700,757.235
2014-05-09,766.996,771.881,757.225,757.225,24400500,752.382
2014-05-08,762.11,776.766,757.225,766.996,72126200,762.09
2014-05-07,727.913,757.225,727.913,757.225,57442900,752.382
2014-05-06,732.798,737.684,727.913,732.798,9993400,728.111
2014-05-05,732.798,737.684,723.028,732.798,21160000,728.111
2014-05-02,732.798,742.569,727.913,727.913,13821300,723.257
2014-05-01,727.913,727.913,727.913,727.913,000,723.257
2014-04-30,737.684,742.569,727.913,727.913,28017900,723.257
2014-04-29,732.798,737.684,727.913,732.798,37198500,728.111
2014-04-28,757.225,757.225,732.798,737.684,39068700,721.576
2014-04-25,747.454,766.996,742.569,757.225,134050200,740.69
2014-04-24,718.142,742.569,708.372,742.569,113028400,726.354
2014-04-23,713.257,723.028,703.486,713.257,70483400,697.682
2014-04-22,713.257,713.257,693.716,713.257,62638100,697.682
2014-04-21,723.028,727.913,713.257,713.257,22023600,697.682
2014-04-18,723.028,723.028,723.028,723.028,000,707.24
2014-04-17,727.913,732.798,708.372,723.028,56195100,707.24
2014-04-16,727.913,732.798,708.372,723.028,57720300,707.24
2014-04-15,708.372,727.913,708.372,723.028,115425600,707.24
2014-04-14,679.06,708.372,674.174,698.601,86008100,683.346
2014-04-11,669.289,688.83,649.748,669.289,161653800,654.674
2014-04-10,742.569,742.569,669.289,688.83,236960300,673.788
2014-04-09,762.11,762.11,762.11,762.11,000,745.468
2014-04-08,776.766,776.766,757.225,762.11,62779000,745.468
2014-04-07,757.225,776.766,752.34,771.881,82695400,755.026
2014-04-04,762.11,771.881,757.225,762.11,78727800,745.468
2014-04-03,771.881,781.651,766.996,766.996,39824600,750.247
2014-04-02,776.766,781.651,766.996,766.996,98113000,750.247
2014-04-01,752.34,771.881,742.569,766.996,96713600,750.247
2014-03-31,742.569,742.569,742.569,742.569,000,726.354
2014-03-28,752.34,757.225,737.684,742.569,36096300,726.354
2014-03-27,762.11,766.996,752.34,752.34,40766900,735.912
2014-03-26,762.11,766.996,757.225,762.11,32438200,745.468
2014-03-25,757.225,766.996,752.34,752.34,48947400,735.912
2014-03-24,747.454,762.11,737.684,757.225,43696800,740.69
2014-03-21,752.34,757.225,727.913,742.569,63826100,726.354
2014-03-20,752.34,757.225,732.798,742.569,97999600,726.354
2014-03-19,771.881,776.766,762.11,762.11,53166900,745.468
2014-03-18,786.537,801.193,762.11,762.11,136571100,745.468
2014-03-17,781.651,786.537,762.11,776.766,188507800,759.804
2014-03-14,718.142,786.537,718.142,781.651,177586200,764.583
2014-03-13,723.028,737.684,723.028,727.913,48383000,712.018
2014-03-12,732.798,737.684,718.142,723.028,56092300,707.24
2014-03-11,727.913,752.34,727.913,737.684,93872800,721.576
2014-03-10,698.601,732.798,688.83,723.028,109020800,707.24
2014-03-07,713.257,713.257,698.601,703.486,101190100,688.124
2014-03-06,669.289,708.372,664.404,703.486,206904800,688.124
2014-03-05,674.174,679.06,664.404,669.289,107555000,654.674
2014-03-04,644.862,664.404,644.862,664.404,74651900,649.896
2014-03-03,644.862,649.748,630.207,644.862,71385500,630.78
2014-02-28,659.518,669.289,649.748,649.748,42949500,635.56
2014-02-27,649.748,669.289,649.748,659.518,46018700,645.116
2014-02-26,644.862,659.518,635.092,644.862,67892100,630.78
2014-02-25,659.518,669.289,649.748,649.748,92403400,635.56
2014-02-24,654.633,674.174,649.748,654.633,73636600,640.338
2014-02-21,639.977,664.404,639.977,659.518,94396500,645.116
2014-02-20,644.862,644.862,625.321,630.207,76491700,616.445
2014-02-19,649.748,659.518,635.092,644.862,52170400,630.78
2014-02-18,654.633,669.289,644.862,649.748,106582000,635.56
2014-02-17,615.551,649.748,615.551,649.748,146985800,635.56
2014-02-14,605.78,615.551,600.895,610.665,84039500,597.33
2014-02-13,596.009,605.78,591.124,596.009,37903000,582.994
2014-02-12,610.665,615.551,596.009,600.895,42959500,587.774
2014-02-11,581.353,605.78,581.353,605.78,69840500,592.552
2014-02-10,596.009,600.895,581.353,581.353,48158100,568.658
2014-02-07,591.124,596.009,581.353,591.124,70344300,578.216
2014-02-06,576.468,591.124,576.468,581.353,80059500,568.658
2014-02-05,547.156,571.583,547.156,571.583,100478200,559.102
2014-02-04,542.271,547.156,522.729,542.271,35634200,530.43
2014-02-03,522.729,552.041,522.729,547.156,82949800,535.208
2014-01-31,527.615,527.615,527.615,527.615,000,516.094
2014-01-30,512.959,532.50,508.073,527.615,78785300,516.094
2014-01-29,503.188,532.50,503.188,527.615,96812700,516.094
2014-01-28,493.418,508.073,493.418,503.188,46754200,492.20
2014-01-27,508.073,517.844,493.418,493.418,90938200,482.643
2014-01-24,527.615,537.385,517.844,527.615,48617800,516.094
2014-01-23,537.385,552.041,537.385,537.385,53408200,525.65
2014-01-22,552.041,561.812,512.959,537.385,111462200,525.65
2014-01-21,552.041,566.697,547.156,552.041,37376000,539.986
2014-01-20,542.271,566.697,532.50,547.156,86651000,535.208
2014-01-17,488.532,552.041,488.532,542.271,115747200,530.43
2014-01-16,503.188,508.073,488.532,498.303,34164700,487.422
2014-01-15,498.303,512.959,486.578,498.303,105846600,487.422
2014-01-14,498.303,498.303,498.303,498.303,000,487.422
2014-01-13,428.931,522.729,427.954,498.303,270058200,487.422
2014-01-10,403.528,428.931,403.528,427.954,68641400,418.609
2014-01-09,398.642,408.413,397.665,403.528,21080200,394.716
2014-01-08,398.642,402.551,394.734,399.619,10599400,390.893
2014-01-07,395.711,399.619,392.78,395.711,13201300,387.07
2014-01-06,405.482,408.413,396.688,398.642,21916700,389.937
2014-01-03,410.367,410.367,400.596,405.482,26557100,396.628
2014-01-02,395.711,415.252,395.711,410.367,32886200,401.406
2014-01-01,395.711,395.711,395.711,395.711,000,387.07
2013-12-31,395.711,395.711,395.711,395.711,000,387.07
2013-12-30,400.596,405.482,395.711,395.711,15942600,387.07
2013-12-27,395.711,405.482,395.711,395.711,11222300,387.07
2013-12-26,395.711,395.711,395.711,395.711,000,387.07
2013-12-25,395.711,395.711,395.711,395.711,000,387.07
2013-12-24,400.596,405.482,390.826,395.711,37625900,387.07
2013-12-23,400.596,410.367,395.711,395.711,18484400,387.07
2013-12-20,415.252,420.138,405.482,405.482,33820100,396.628
2013-12-19,425.023,434.794,415.252,415.252,31777300,406.184
2013-12-18,425.023,425.023,415.252,420.138,21535900,410.964
2013-12-17,425.023,434.794,420.138,420.138,35615300,410.964
2013-12-16,434.794,434.794,415.252,420.138,36464800,410.964
2013-12-13,439.679,449.45,434.794,434.794,31702100,425.30
2013-12-12,449.45,454.335,444.564,444.564,82642400,434.856
2013-12-11,444.564,459.22,439.679,449.45,58268400,439.636
2013-12-10,444.564,454.335,439.679,444.564,40246000,434.856
2013-12-09,454.335,459.22,444.564,444.564,22651000,434.856
2013-12-06,449.45,459.22,444.564,449.45,25557600,439.636
2013-12-05,449.45,454.335,444.564,449.45,41132300,439.636
2013-12-04,464.106,464.106,449.45,454.335,33102200,444.414
2013-12-03,468.991,473.876,464.106,464.106,79042300,453.972
2013-12-02,444.564,473.876,439.679,468.991,147797300,458.75
2013-11-29,429.908,444.564,429.908,444.564,18485900,434.856
2013-11-28,449.45,449.45,429.908,434.794,27983300,425.30
2013-11-27,439.679,449.45,439.679,444.564,20858400,434.856
2013-11-26,454.335,454.335,439.679,439.679,23779900,430.078
2013-11-25,444.564,454.335,444.564,454.335,25560200,444.414
2013-11-22,449.45,454.335,444.564,444.564,21296900,434.856
2013-11-21,439.679,454.335,439.679,444.564,27352800,434.856
2013-11-20,459.22,464.106,444.564,449.45,49154800,439.636
2013-11-19,449.45,459.22,439.679,449.45,79006000,439.636
2013-11-18,468.991,473.876,444.564,444.564,72919900,434.856
2013-11-15,488.532,498.303,464.106,464.106,73990000,453.972
2013-11-14,478.762,498.303,473.876,483.647,121706400,473.086
2013-11-13,483.647,483.647,459.22,468.991,71246000,458.75
2013-11-12,527.615,527.615,483.647,483.647,69746100,473.086
2013-11-11,537.385,547.156,517.844,527.615,21754400,516.094
2013-11-08,547.156,556.927,537.385,537.385,23869900,525.65
2013-11-07,556.927,576.468,547.156,547.156,46914500,535.208
2013-11-06,566.697,576.468,547.156,556.927,26366700,544.766
2013-11-05,566.697,566.697,566.697,566.697,000,554.322
2013-11-04,566.697,566.697,547.156,566.697,22400200,554.322
2013-11-01,576.468,596.009,556.927,566.697,63956800,554.322
2013-10-31,596.009,596.009,576.468,586.239,37268200,573.438
2013-10-30,596.009,605.78,586.239,605.78,38362300,592.552
2013-10-29,635.092,635.092,586.239,586.239,126970100,573.438
2013-10-28,615.551,635.092,605.78,625.321,110694300,611.666
2013-10-25,605.78,615.551,596.009,605.78,98544100,592.552
2013-10-24,586.239,605.78,576.468,596.009,121745300,582.994
2013-10-23,576.468,596.009,576.468,586.239,49948600,573.438
2013-10-22,596.009,596.009,566.697,576.468,64407200,563.88
2013-10-21,596.009,605.78,586.239,596.009,68650000,582.994
2013-10-18,576.468,596.009,556.927,586.239,93078800,573.438
2013-10-17,566.697,576.468,556.927,566.697,29091200,554.322
2013-10-16,566.697,576.468,556.927,556.927,17607300,544.766
2013-10-15,566.697,566.697,566.697,566.697,000,554.322
2013-10-14,566.697,566.697,566.697,566.697,000,554.322
2013-10-11,576.468,576.468,556.927,566.697,33723900,554.322
2013-10-10,556.927,566.697,547.156,556.927,31850500,544.766
2013-10-09,547.156,566.697,537.385,547.156,37808100,535.208
2013-10-08,547.156,576.468,547.156,547.156,60183300,535.208
2013-10-07,586.239,596.009,547.156,547.156,82371200,535.208
2013-10-04,596.009,605.78,586.239,596.009,24144200,582.994
2013-10-03,605.78,615.551,586.239,596.009,31931800,582.994
2013-10-02,605.78,625.321,605.78,605.78,43309800,592.552
2013-10-01,586.239,605.78,576.468,596.009,27559500,582.994
2013-09-30,596.009,605.78,576.468,576.468,27187000,563.88
2013-09-27,615.551,625.321,605.78,605.78,23421600,592.552
2013-09-26,586.239,625.321,566.697,605.78,47989100,592.552
2013-09-25,596.009,605.78,576.468,586.239,35227900,573.438
2013-09-24,605.78,635.092,596.009,596.009,49600600,582.994
2013-09-23,605.78,625.321,605.78,625.321,35464300,611.666
2013-09-20,654.633,664.404,625.321,635.092,49295600,621.224
2013-09-19,596.009,664.404,596.009,654.633,229590800,640.338
2013-09-18,586.239,596.009,566.697,576.468,35714100,563.88
2013-09-17,605.78,615.551,576.468,586.239,85923200,573.438
2013-09-16,586.239,615.551,586.239,605.78,121320500,592.552
2013-09-13,537.385,596.009,537.385,576.468,169388000,563.88
2013-09-12,517.844,566.697,517.844,556.927,106206900,544.766
2013-09-11,537.385,566.697,508.073,517.844,126809400,506.536
2013-09-10,483.647,537.385,478.762,527.615,158944400,516.094
2013-09-09,454.335,483.647,454.335,473.876,97972500,463.528
2013-09-06,459.22,459.22,439.679,444.564,58262700,434.856
2013-09-05,488.532,508.073,459.22,459.22,71813000,449.192
2013-09-04,498.303,508.073,483.647,483.647,53926800,473.086
2013-09-03,527.615,547.156,498.303,498.303,85106900,487.422
2013-09-02,547.156,586.239,508.073,527.615,140013200,516.094
2013-08-30,508.073,547.156,498.303,537.385,76903300,525.65
2013-08-29,498.303,527.615,483.647,508.073,110288000,496.978
2013-08-28,444.564,508.073,434.794,498.303,152454600,487.422
2013-08-27,527.615,527.615,464.106,464.106,95028000,453.972
2013-08-26,586.239,596.009,527.615,527.615,77721500,516.094
2013-08-23,605.78,635.092,566.697,576.468,124904200,563.88
2013-08-22,635.092,635.092,576.468,586.239,132735300,573.438
2013-08-21,625.321,664.404,625.321,644.862,59691000,630.78
2013-08-20,644.862,654.633,605.78,625.321,58534000,611.666
2013-08-19,752.34,752.34,644.862,654.633,135808300,640.338
2013-08-16,762.11,781.651,752.34,752.34,24995200,735.912
2013-08-15,791.422,791.422,771.881,771.881,17882600,755.026
2013-08-14,801.193,810.963,781.651,791.422,28236100,774.14
2013-08-13,781.651,801.193,771.881,791.422,24914900,774.14
2013-08-12,781.651,791.422,762.11,771.881,13178200,755.026
2013-08-09,791.422,791.422,791.422,791.422,000,774.14
2013-08-08,791.422,791.422,791.422,791.422,000,774.14
2013-08-07,791.422,791.422,791.422,791.422,000,774.14
2013-08-06,791.422,791.422,791.422,791.422,000,774.14
2013-08-05,791.422,791.422,791.422,791.422,000,774.14
2013-08-02,801.193,810.963,791.422,791.422,26422000,774.14
2013-08-01,771.881,801.193,762.11,791.422,55693300,774.14
2013-07-31,742.569,771.881,742.569,771.881,23667800,755.026
2013-07-30,752.34,771.881,742.569,742.569,24237400,726.354
2013-07-29,771.881,771.881,732.798,752.34,21273900,735.912
2013-07-26,781.651,791.422,762.11,762.11,10429200,745.468
2013-07-25,781.651,791.422,762.11,781.651,43498100,764.583
2013-07-24,820.734,820.734,781.651,791.422,64044400,774.14
2013-07-23,810.963,830.505,810.963,810.963,53118800,793.254
2013-07-22,791.422,820.734,781.651,810.963,45258000,793.254
2013-07-19,810.963,820.734,781.651,791.422,52320500,774.14
2013-07-18,781.651,830.505,771.881,810.963,127782700,793.254
2013-07-17,791.422,791.422,762.11,771.881,74976600,755.026
2013-07-16,723.028,791.422,723.028,771.881,180611400,755.026
2013-07-15,713.257,732.798,703.486,723.028,32276200,707.24
2013-07-12,732.798,742.569,693.716,703.486,30462600,688.124
2013-07-11,713.257,762.11,713.257,723.028,116435000,707.24
2013-07-10,644.862,723.028,615.551,703.486,197108800,688.124
2013-07-09,654.633,674.174,605.78,635.092,83314300,621.224
2013-07-08,703.486,703.486,654.633,654.633,50482300,640.338
2013-07-05,693.716,713.257,644.862,713.257,84909900,697.682
2013-07-04,723.028,732.798,674.174,683.945,60409000,669.01
2013-07-03,742.569,752.34,713.257,723.028,44532800,707.24
2013-07-02,742.569,752.34,723.028,752.34,43009400,735.912
2013-07-01,732.798,762.11,723.028,732.798,68084500,716.796
2013-06-28,752.34,801.193,742.569,752.34,97007900,735.912
2013-06-27,781.651,810.963,781.651,781.651,105178300,764.583
2013-06-26,781.651,791.422,742.569,781.651,95250100,764.583
2013-06-25,762.11,771.881,693.716,762.11,122186900,745.468
2013-06-24,742.569,801.193,732.798,742.569,62079800,726.354
2013-06-21,791.422,810.963,771.881,791.422,199174100,774.14
2013-06-20,810.963,859.817,810.963,810.963,106191000,793.254
2013-06-19,879.358,918.441,869.587,879.358,80846200,860.156
2013-06-18,898.899,918.441,879.358,898.899,107345500,879.27
2013-06-17,869.587,908.67,850.046,869.587,127528400,850.598
2013-06-14,859.817,869.587,810.963,859.817,120162500,841.042
2013-06-13,801.193,820.734,771.881,801.193,136494000,783.698
2013-06-12,830.505,840.275,732.798,830.505,178224600,812.37
2013-06-11,771.881,850.046,762.11,771.881,134512600,755.026
2013-06-10,840.275,918.441,820.734,840.275,135953100,821.926
2013-06-07,889.129,928.211,869.587,889.129,109299800,869.714
2013-06-06,928.211,928.211,928.211,928.211,000,907.942
2013-06-05,928.211,947.752,898.899,928.211,59735000,907.942
2013-06-04,937.982,986.835,869.587,937.982,122859800,917.50
2013-06-03,947.752,1035.69,947.752,947.752,83702200,927.056
2013-05-31,1025.92,1025.92,986.835,1025.92,64693200,1003.518
2013-05-30,1006.38,1055.23,977.064,1006.38,166231100,984.404
2013-05-29,986.835,1006.38,967.294,986.835,72915300,965.286
2013-05-28,967.294,977.064,908.67,967.294,116966100,946.172
2013-05-27,908.67,918.441,898.899,908.67,38813700,888.828
2013-05-24,908.67,937.982,889.129,908.67,78132500,888.828
2013-05-23,898.899,918.441,869.587,898.899,111911200,879.27
2013-05-22,898.899,908.67,859.817,898.899,77333100,879.27
2013-05-21,850.046,869.587,850.046,850.046,26466500,831.484
2013-05-20,850.046,869.587,840.275,850.046,45701600,831.484
2013-05-17,840.275,859.817,840.275,840.275,42657800,821.926
2013-05-16,840.275,879.358,830.505,840.275,88854900,821.926
2013-05-15,830.505,850.046,820.734,830.505,39324900,812.37
2013-05-14,820.734,820.734,801.193,820.734,38041500,802.812
2013-05-13,820.734,840.275,810.963,820.734,36741100,802.812
2013-05-10,820.734,840.275,820.734,820.734,9562800,800.748
2013-05-09,830.505,830.505,830.505,830.505,000,810.281
2013-05-08,830.505,840.275,820.734,830.505,48965000,810.281
2013-05-07,820.734,840.275,791.422,820.734,79241400,800.748
2013-05-06,801.193,810.963,781.651,801.193,70980400,781.683
2013-05-03,781.651,801.193,762.11,781.651,91936600,762.617
2013-05-02,771.881,781.651,752.34,771.881,93417500,753.085
2013-05-01,781.651,781.651,752.34,781.651,80839000,762.617
2013-04-30,752.34,781.651,752.34,752.34,65032500,734.02
2013-04-29,762.11,762.11,742.569,762.11,81445500,743.552
2013-04-26,742.569,752.34,703.486,742.569,92957000,724.487
2013-04-25,703.486,742.569,693.716,703.486,64378000,686.355
2013-04-24,732.798,752.34,732.798,732.798,33760300,714.953
2013-04-23,740.00,740.00,740.00,740.00,000,721.98
2013-04-22,723.028,723.028,723.028,723.028,000,705.421
2013-04-19,723.028,752.34,693.716,723.028,185342400,705.421
2013-04-18,693.716,703.486,664.404,693.716,60484200,676.823
2013-04-17,674.174,693.716,674.174,674.174,30405800,657.757
2013-04-16,683.945,693.716,654.633,683.945,30234900,667.29
2013-04-15,674.174,693.716,674.174,674.174,7225200,657.757
2013-04-12,683.945,703.486,683.945,683.945,34334900,667.29
2013-04-11,683.945,693.716,654.633,683.945,72080700,667.29
2013-04-10,654.633,674.174,644.862,654.633,60939100,638.692
2013-04-09,674.174,674.174,654.633,674.174,31636000,657.757
2013-04-08,654.633,674.174,654.633,654.633,16095600,638.692
2013-04-05,664.404,683.945,654.633,664.404,30361800,648.225
2013-04-04,664.404,683.945,664.404,664.404,44818400,648.225
2013-04-03,693.716,703.486,683.945,693.716,49630800,676.823
2013-04-02,693.716,703.486,683.945,693.716,49630800,676.823
2013-04-01,683.945,703.486,683.945,683.945,20278600,667.29
2013-03-29,703.486,703.486,703.486,703.486,000,686.355
2013-03-28,703.486,713.257,683.945,703.486,62487600,686.355
2013-03-27,713.257,713.257,693.716,713.257,65828800,695.888
2013-03-26,693.716,703.486,664.404,693.716,92822400,676.823
2013-03-25,674.174,683.945,654.633,674.174,50007400,657.757
2013-03-22,644.862,683.945,644.862,644.862,67207400,629.159
2013-03-21,664.404,693.716,664.404,664.404,156599200,648.225
2013-03-20,664.404,664.404,615.551,664.404,272326400,648.225
2013-03-19,625.321,635.092,586.239,625.321,137715000,610.094
2013-03-18,586.239,605.78,586.239,586.239,25906100,571.963
2013-03-15,605.78,605.78,586.239,605.78,37938100,591.029
2013-03-14,576.468,605.78,566.697,576.468,87332000,562.43
2013-03-13,605.78,625.321,596.009,605.78,39031200,591.029
2013-03-12,615.551,615.551,615.551,615.551,000,600.562
2013-03-11,615.551,635.092,615.551,615.551,66031900,600.562
2013-03-08,615.551,625.321,586.239,615.551,143709000,600.562
2013-03-07,586.239,615.551,586.239,586.239,32412300,571.963
2013-03-06,605.78,605.78,586.239,605.78,44749800,591.029
2013-03-05,596.009,596.009,586.239,596.009,16192800,581.495
2013-03-04,586.239,615.551,566.697,586.239,65632300,571.963
2013-03-01,605.78,615.551,596.009,605.78,43804100,591.029
2013-02-28,596.009,615.551,576.468,596.009,113353800,581.495
2013-02-27,576.468,596.009,566.697,576.468,62032200,562.43
2013-02-26,566.697,586.239,556.927,566.697,47974800,552.897
2013-02-25,576.468,596.009,576.468,576.468,31592000,562.43
2013-02-22,586.239,596.009,566.697,586.239,57971600,571.963
2013-02-21,566.697,605.78,556.927,566.697,130887400,552.897
2013-02-20,566.697,576.468,527.615,566.697,161316300,552.897
2013-02-19,527.615,547.156,517.844,527.615,100075200,514.767
2013-02-18,527.615,547.156,488.532,527.615,182742300,514.767
2013-02-15,498.303,508.073,478.762,498.303,109529600,486.169
2013-02-14,478.762,498.303,478.762,478.762,93721500,467.104
2013-02-13,478.762,488.532,454.335,478.762,184968800,467.104
2013-02-12,454.335,459.22,454.335,454.335,13882400,443.271
2013-02-11,459.22,459.22,449.45,459.22,12829700,448.037
2013-02-08,454.335,468.991,454.335,454.335,25667700,443.271
2013-02-07,459.22,468.991,449.45,459.22,61513300,448.037
2013-02-06,449.45,459.22,449.45,449.45,45898200,438.505
2013-02-05,454.335,464.106,454.335,454.335,41893300,443.271
2013-02-04,464.106,468.991,459.22,464.106,10354400,452.804
2013-02-01,464.106,468.991,454.335,464.106,55657000,452.804
2013-01-31,459.22,459.22,454.335,459.22,8397000,448.037
2013-01-30,454.335,464.106,454.335,454.335,32663100,443.271
2013-01-29,464.106,464.106,459.22,464.106,11558000,452.804
2013-01-28,459.22,468.991,454.335,459.22,24780300,448.037
2013-01-25,464.106,468.991,454.335,464.106,47743000,452.804
2013-01-24,454.335,454.335,454.335,454.335,000,443.271
2013-01-23,454.335,459.22,449.45,454.335,31264500,443.271
2013-01-22,454.335,454.335,454.335,454.335,000,443.271
2013-01-21,454.335,459.22,449.45,454.335,17188700,443.271
2013-01-18,454.335,468.991,449.45,454.335,23285500,443.271
2013-01-17,459.22,478.762,449.45,459.22,101341300,448.037
2013-01-16,449.45,459.22,429.908,449.45,117302900,438.505
2013-01-15,425.023,429.908,420.138,425.023,25246500,414.673
2013-01-14,429.908,434.794,425.023,429.908,24371400,419.439
2013-01-11,429.908,434.794,425.023,429.908,9219900,419.439
2013-01-10,429.908,439.679,420.138,429.908,26828800,419.439
2013-01-09,434.794,439.679,420.138,434.794,42835900,424.206
2013-01-08,425.023,429.908,420.138,425.023,27972000,414.673
2013-01-07,425.023,434.794,415.252,425.023,33781800,414.673
2013-01-04,429.908,439.679,425.023,429.908,48244000,419.439
2013-01-03,425.023,429.908,420.138,425.023,19927000,414.673
2013-01-02,420.138,444.564,415.252,420.138,84233900,409.907
2013-01-01,439.679,439.679,439.679,439.679,000,428.972
2012-12-31,439.679,439.679,439.679,439.679,000,428.972
2012-12-28,439.679,444.564,434.794,439.679,22164800,428.972
2012-12-27,439.679,449.45,425.023,439.679,91169000,428.972
2012-12-26,429.908,429.908,415.252,429.908,59267800,419.439
2012-12-25,415.252,415.252,415.252,415.252,000,405.14
2012-12-24,415.252,415.252,415.252,415.252,000,405.14
2012-12-21,415.252,429.908,410.367,415.252,44783600,405.14
2012-12-20,420.138,439.679,420.138,420.138,74036500,409.907
2012-12-19,434.794,478.762,410.367,434.794,804820000,424.206
