Date,Open,High,Low,Close,Volume,Adj Close
2015-09-17,1688.00,1825.71,1670.23,1803.50,47394900,1803.50
2015-09-16,1874.57,1918.99,1688.00,1714.65,63593900,1714.65
2015-09-15,1865.69,1892.34,1821.27,1830.15,14243400,1830.15
2015-09-14,1914.55,1950.09,1874.57,1879.01,11095100,1879.01
2015-09-11,1976.74,2021.16,1896.78,1896.78,25169000,1896.78
2015-09-10,1981.18,2012.28,1936.76,1958.97,14181400,1958.97
2015-09-09,2043.37,2078.91,1985.62,2016.72,41368500,2016.72
2015-09-08,1799.05,1981.18,1781.29,1981.18,39738700,1981.18
2015-09-07,1834.59,1901.22,1799.05,1799.05,19503200,1799.05
2015-09-04,1936.76,1945.64,1847.92,1847.92,35435200,1847.92
2015-09-03,1759.08,1936.76,1754.63,1936.76,58124600,1936.76
2015-09-02,1688.00,1736.87,1648.02,1714.65,17961300,1714.65
2015-09-01,1750.19,1772.40,1701.33,1705.77,9496700,1705.77
2015-08-31,1670.23,1790.17,1656.91,1772.40,28565500,1772.40
2015-08-28,1812.38,1830.15,1701.33,1705.77,39234100,1705.77
2015-08-27,1648.02,1767.96,1648.02,1750.19,45411200,1750.19
2015-08-26,1590.28,1590.28,1479.22,1590.28,31099800,1590.28
2015-08-25,1554.74,1643.58,1519.20,1541.41,48165800,1541.41
2015-08-24,1599.16,1625.81,1528.09,1532.53,31183000,1532.53
2015-08-21,1776.84,1776.84,1665.79,1701.33,27431400,1701.33
2015-08-20,1839.03,1865.69,1794.61,1794.61,11154000,1794.61
2015-08-19,1865.69,1901.22,1830.15,1847.92,7547000,1847.92
2015-08-18,1963.41,1972.30,1870.13,1870.13,6637900,1870.13
2015-08-17,1954.53,1954.53,1954.53,1954.53,000,1954.53
2015-08-14,1945.64,1998.95,1892.34,1954.53,18055300,1954.53
2015-08-13,1821.27,1936.76,1821.27,1936.76,18345500,1936.76
2015-08-12,1856.80,1856.80,1776.84,1781.29,16687300,1781.29
2015-08-11,2007.83,2016.72,1883.45,1892.34,16401700,1892.34
2015-08-10,2012.28,2021.16,1945.64,1967.86,5304600,1967.86
2015-08-07,2012.28,2025.60,2003.39,2012.28,3407700,2012.28
2015-08-06,2056.70,2078.91,2007.83,2012.28,11411300,2012.28
2015-08-05,2003.39,2061.14,1994.51,2056.70,15942600,2056.70
2015-08-04,2016.72,2043.37,1994.51,1998.95,4517400,1998.95
2015-08-03,2038.93,2065.58,1985.62,2016.72,13304800,2016.72
2015-07-31,1950.09,2114.44,1803.50,2043.37,63109500,2043.37
2015-07-30,2340.99,2340.99,1998.95,1998.95,84193900,1998.95
2015-07-29,2327.67,2367.65,2314.34,2340.99,29552200,2340.99
2015-07-28,2221.06,2332.11,2221.06,2301.01,23643800,2301.01
2015-07-27,2256.59,2385.41,2198.84,2247.71,24571900,2247.71
2015-07-24,2363.20,2363.20,2274.36,2278.80,11940100,2278.80
2015-07-23,2452.05,2460.93,2354.32,2367.65,22854400,2367.65
2015-07-22,2425.39,2483.14,2425.39,2452.05,14415500,2452.05
2015-07-21,2425.39,2425.39,2425.39,2425.39,000,2425.39
2015-07-20,2425.39,2425.39,2425.39,2425.39,000,2425.39
2015-07-17,2425.39,2425.39,2425.39,2425.39,000,2425.39
2015-07-16,2425.39,2425.39,2425.39,2425.39,000,2425.39
2015-07-15,2354.32,2438.72,2354.32,2425.39,40571300,2425.39
2015-07-14,2247.71,2349.88,2234.38,2340.99,67846500,2340.99
2015-07-13,2114.44,2225.50,2101.12,2221.06,36091500,2221.06
2015-07-10,2043.37,2123.33,2038.93,2114.44,38316400,2114.44
2015-07-09,1990.07,2056.70,1967.86,2030.04,32325300,2030.04
2015-07-08,2038.93,2096.68,2016.72,2038.93,58691400,2038.93
2015-07-07,1954.53,2047.81,1950.09,2047.81,41462300,2047.81
2015-07-06,1954.53,2007.83,1923.43,1932.32,23663700,1932.32
2015-07-03,1954.53,2061.14,1954.53,1990.07,73887500,1990.07
2015-07-02,1830.15,1967.86,1830.15,1950.09,46277000,1950.09
2015-07-01,1799.05,1839.03,1785.73,1812.38,14837800,1812.38
